cLabel,cArea,cVolum,cPerim,cFeret,cMajor,cMinor,cSolid,cRound,cCircl,cY,cX,csRatio,csDist,c_sLabel
295,8828.000,623960.772,345.220,109.252,106.677,105.380,0.984,0.988,0.931,1876.000,1252.000,0.731,0.000,293
296,8736.000,614232.424,348.049,112.178,111.442,100.384,0.978,0.896,0.906,1886.000,1788.000,0.721,0.000,294
297,8676.000,607915.358,354.735,116.362,112.338,99.369,0.974,0.875,0.866,1884.000,1982.000,0.319,55.570,295
298,9228.000,666845.430,352.534,112.161,109.309,107.487,0.984,0.983,0.933,1894.000,258.000,0.710,0.000,296
299,8760.000,616765.339,344.534,108.757,106.214,105.017,0.982,0.989,0.927,1898.000,2590.000,0.747,0.000,298
300,9004.000,642712.919,348.534,110.725,107.592,106.556,0.982,0.990,0.931,1902.000,1016.000,0.685,0.000,297
301,9168.000,660352.319,352.534,111.571,108.726,107.371,0.982,0.987,0.927,1904.000,1548.000,0.732,2.000,299
302,12072.000,997775.051,456.818,164.402,169.339,93.081,0.925,0.536,0.727,1932.000,1898.000,0.443,41.183,295
303,8888.000,630332.746,346.877,110.073,107.112,105.652,0.983,0.986,0.928,1916.000,514.000,0.701,0.000,300
304,8640.000,604135.580,342.392,110.164,107.309,102.539,0.980,0.955,0.926,1914.000,1672.000,0.708,0.000,301
305,8976.000,639717.257,346.877,111.140,107.908,105.935,0.984,0.981,0.937,1918.000,2096.000,0.722,2.000,302
306,9280.000,672489.898,354.877,112.161,109.721,107.702,0.982,0.981,0.926,1924.000,1368.000,0.737,0.000,303
307,8944.000,636299.359,348.534,111.571,109.719,103.893,0.984,0.946,0.925,1932.000,1144.000,0.697,0.000,304
308,8848.000,626082.365,344.534,109.636,106.620,105.662,0.984,0.991,0.937,1942.000,686.000,0.727,0.000,305
309,9216.000,665545.114,352.534,112.161,109.421,107.248,0.983,0.980,0.932,1952.000,812.000,0.737,0.000,306
310,9220.000,665978.458,354.191,112.641,109.596,107.135,0.980,0.977,0.924,1956.000,2450.000,0.742,0.000,307
313,8996.000,641856.540,349.706,111.571,108.787,105.322,0.983,0.968,0.924,1968.000,2748.000,0.675,7.211,308
314,8648.000,604974.852,341.220,108.462,105.860,104.014,0.984,0.983,0.933,1996.000,414.000,0.712,0.000,310
315,9124.000,655604.182,351.362,111.140,108.320,107.253,0.982,0.990,0.929,2000.000,932.000,0.719,2.000,311
316,8696.000,610018.628,344.049,110.018,106.762,103.736,0.981,0.971,0.923,2002.000,2330.000,0.722,0.000,312
317,8936.000,635445.839,350.191,110.218,107.595,105.759,0.979,0.983,0.916,2008.000,1476.000,0.729,0.000,314
318,8748.000,615498.447,344.534,109.142,106.440,104.706,0.982,0.983,0.926,2008.000,2184.000,0.710,2.000,313
319,8564.000,596181.902,340.049,108.462,105.581,103.272,0.982,0.978,0.931,2014.000,1796.000,0.709,0.000,317
320,8768.000,617610.416,344.534,110.073,107.036,104.310,0.982,0.974,0.928,2018.000,1278.000,0.705,0.000,316
321,8868.000,628206.357,346.877,110.309,108.169,104.413,0.982,0.965,0.926,2016.000,2008.000,0.705,2.828,315
322,9400.000,685575.960,355.362,112.730,109.524,109.276,0.985,0.998,0.935,2024.000,132.000,0.711,0.000,318
323,8992.000,641428.493,348.049,110.725,108.043,105.967,0.984,0.981,0.933,2022.000,588.000,0.712,2.000,319
324,8596.000,599526.536,339.563,108.259,105.551,103.711,0.984,0.982,0.937,2026.000,1602.000,0.709,0.000,320
325,8932.000,635019.222,348.534,110.725,108.415,104.917,0.981,0.968,0.924,2028.000,1052.000,0.731,0.000,321
327,8696.000,610018.628,343.362,109.490,107.133,103.388,0.982,0.965,0.927,2070.000,1164.000,0.705,2.828,322
328,8848.000,626082.365,346.877,109.636,106.918,105.380,0.981,0.985,0.924,2080.000,724.000,0.723,0.000,324
329,6488.000,393124.456,295.765,94.826,91.703,90.106,0.981,0.982,0.932,2082.000,332.000,0.801,2.000,326
330,9348.000,679895.013,357.019,112.641,109.132,109.082,0.980,0.999,0.922,2086.000,2428.000,0.720,0.000,325
331,9020.000,644426.820,351.362,110.635,107.765,106.578,0.979,0.989,0.918,2092.000,1382.000,0.725,0.000,327
