cLabel,cArea,cVolum,cPerim,cFeret,cMajor,cMinor,cSolid,cRound,cCircl,cY,cX,csRatio,csDist,c_sLabel
95,8956.000,637580.356,348.049,111.893,109.075,104.555,0.983,0.958,0.929,972.000,2246.000,0.626,2.000,87
96,8564.000,596181.902,340.049,108.240,105.206,103.652,0.983,0.985,0.931,976.000,954.000,0.686,0.000,89
97,8784.000,619301.727,345.220,112.161,109.490,102.294,0.983,0.933,0.926,990.000,1786.000,0.589,2.000,91
99,8112.000,549611.376,333.019,113.208,112.267,92.038,0.982,0.819,0.919,1022.000,606.000,0.642,4.472,93
100,8360.000,575007.112,336.049,107.703,104.695,101.719,0.983,0.971,0.930,1030.000,1460.000,0.642,2.000,95
101,8308.000,569650.564,333.907,106.977,104.111,101.623,0.984,0.976,0.936,1032.000,1916.000,0.687,0.000,96
102,8944.000,636299.359,346.877,110.145,107.467,105.963,0.985,0.986,0.934,1032.000,440.000,0.616,2.828,94
103,10092.000,762657.706,373.505,119.365,116.793,110.195,0.979,0.942,0.909,1046.000,190.000,0.368,49.396,98
104,8932.000,635019.222,347.362,110.218,106.996,106.290,0.983,0.993,0.930,1044.000,1292.000,0.578,0.000,97
105,8848.000,626082.365,345.220,111.086,107.547,104.797,0.983,0.974,0.933,1042.000,2626.000,0.693,0.000,100
107,8876.000,629056.625,346.877,110.725,108.074,104.586,0.981,0.968,0.927,1056.000,2388.000,0.675,0.000,101
108,8556.000,595346.718,341.220,108.407,105.509,103.277,0.981,0.979,0.923,1060.000,838.000,0.633,0.000,102
109,8520.000,591593.226,340.049,108.240,105.125,103.197,0.981,0.982,0.926,1068.000,2144.000,0.602,0.000,103
110,8824.000,623536.742,346.877,111.086,108.752,103.317,0.980,0.950,0.922,1082.000,1604.000,0.554,2.000,104
111,8012.000,539479.829,334.877,110.309,109.960,93.345,0.979,0.844,0.898,1086.000,286.000,0.292,54.626,98
112,9008.000,643141.252,349.706,112.641,109.475,104.786,0.982,0.957,0.926,1134.000,2270.000,0.532,2.000,106
113,8024.000,540692.294,332.735,111.086,110.168,93.149,0.982,0.842,0.911,1144.000,2010.000,0.305,48.083,107
114,8664.000,606654.559,341.220,110.073,106.261,103.836,0.983,0.977,0.935,1148.000,654.000,0.694,2.000,109
115,8664.000,606654.559,342.392,109.563,106.183,103.909,0.982,0.978,0.929,1148.000,1406.000,0.701,0.000,108
116,8796.000,620571.221,348.534,109.179,106.253,105.428,0.979,0.992,0.910,1162.000,394.000,0.645,0.000,110
117,8396.000,578725.269,338.877,107.424,104.372,102.455,0.979,0.981,0.919,1172.000,902.000,0.691,0.000,111
118,8236.000,562261.449,335.563,112.161,110.570,95.095,0.983,0.858,0.919,1170.000,1922.000,0.313,43.681,107
119,8624.000,602458.203,341.220,107.703,105.118,104.464,0.983,0.994,0.931,1182.000,1714.000,0.576,0.000,112
120,8924.000,634166.275,348.049,110.635,107.967,105.264,0.982,0.975,0.926,1214.000,2124.000,0.617,4.000,114
121,9152.000,658624.402,352.534,111.571,108.831,107.098,0.982,0.984,0.925,1226.000,2420.000,0.621,2.000,116
122,8308.000,569650.564,334.392,106.677,103.702,102.028,0.983,0.984,0.934,1234.000,1584.000,0.603,2.000,117
123,8840.000,625233.440,345.220,109.417,106.450,105.751,0.983,0.993,0.932,1294.000,2760.000,0.661,2.000,118
125,8480.000,587431.970,341.907,110.145,108.709,99.752,0.980,0.914,0.912,1310.000,1778.000,0.300,47.074,120
126,8736.000,614232.424,342.877,110.145,107.579,103.414,0.985,0.961,0.934,1318.000,888.000,0.741,2.000,121
127,8504.000,589927.549,340.735,110.018,108.264,100.323,0.982,0.924,0.920,1332.000,1876.000,0.301,53.367,120
128,8564.000,596181.902,340.735,110.000,106.564,102.484,0.983,0.960,0.927,1334.000,2014.000,0.607,0.000,122
129,8396.000,578725.269,336.534,106.977,104.260,102.538,0.981,0.983,0.932,1342.000,2146.000,0.677,0.000,123
130,8676.000,607915.358,343.563,109.252,106.427,103.838,0.980,0.975,0.924,1368.000,2272.000,0.605,2.828,124
131,9044.000,647000.522,349.706,112.161,108.481,106.169,0.982,0.978,0.929,1388.000,782.000,0.653,2.000,126
132,9092.000,652158.172,350.676,116.482,112.997,102.514,0.984,0.907,0.929,1390.000,1046.000,0.589,4.472,127
133,9236.000,667712.777,353.706,112.730,109.872,107.039,0.981,0.974,0.928,1390.000,1288.000,0.597,4.000,125
134,8316.000,570473.561,332.735,107.703,104.236,101.613,0.987,0.975,0.944,1404.000,1678.000,0.661,2.000,128
136,8148.000,553274.088,330.392,105.906,103.630,100.124,0.984,0.966,0.938,1432.000,1544.000,0.705,2.000,130
137,8900.000,631609.728,349.706,110.309,107.528,105.411,0.978,0.980,0.915,1438.000,1420.000,0.671,0.000,131
138,8916.000,633313.710,349.706,114.018,110.718,102.633,0.980,0.926,0.916,1446.000,616.000,0.587,2.828,132
139,8544.000,594094.675,341.220,112.588,111.134,98.058,0.982,0.881,0.922,1466.000,2064.000,0.341,47.539,133
140,8452.000,584524.922,340.049,106.977,104.012,103.472,0.978,0.995,0.919,1480.000,1930.000,0.664,2.000,134
141,8364.000,575419.846,336.049,110.309,106.701,99.861,0.983,0.935,0.931,1492.000,2214.000,0.542,4.472,135
142,12156.000,1008207.299,407.647,129.074,126.820,122.064,0.984,0.962,0.919,1522.000,986.000,0.668,0.000,136
143,8580.000,597853.439,340.049,108.462,105.764,103.307,0.983,0.977,0.932,1524.000,760.000,0.632,0.000,137
144,8788.000,619724.795,345.019,111.893,109.427,102.298,0.983,0.934,0.928,1532.000,466.000,0.619,2.000,138
145,8028.000,541096.651,334.392,111.086,109.574,93.738,0.979,0.851,0.902,1558.000,2090.000,0.321,48.083,133
146,8596.000,599526.536,342.392,114.543,109.057,100.596,0.983,0.920,0.921,1562.000,2336.000,0.285,53.852,139
147,8536.000,593260.468,340.534,111.140,108.277,100.460,0.982,0.927,0.925,1584.000,2442.000,0.283,54.589,139
148,9192.000,662947.022,356.049,115.948,111.646,105.484,0.982,0.939,0.911,1598.000,1864.000,0.682,4.472,140
149,13168.000,1136693.894,422.475,133.701,130.492,128.485,0.986,0.985,0.927,1628.000,2592.000,0.669,2.000,141
150,8680.000,608335.818,341.220,108.849,105.729,104.554,0.985,0.989,0.937,1646.000,926.000,0.696,0.000,143
151,14188.000,1271292.749,440.132,138.159,135.549,133.281,0.984,0.983,0.920,1658.000,316.000,0.671,2.000,142
152,9020.000,644426.820,350.877,110.941,107.990,106.367,0.980,0.985,0.921,1666.000,464.000,0.670,0.000,144
154,9528.000,699626.777,359.362,114.543,111.429,108.889,0.982,0.977,0.927,1694.000,166.000,0.605,2.000,146
155,9820.000,732033.628,366.191,116.362,113.701,109.995,0.981,0.967,0.920,1730.000,1302.000,0.712,0.000,147
156,8148.000,553274.088,334.877,112.161,111.121,93.721,0.982,0.840,0.913,1734.000,2448.000,0.284,49.396,148
157,8448.000,584110.022,343.362,114.018,111.638,96.472,0.976,0.863,0.900,1784.000,2536.000,0.295,51.884,148
158,8592.000,599108.116,341.220,108.259,105.561,103.643,0.982,0.982,0.927,1786.000,1940.000,0.665,0.000,150
159,8996.000,641856.540,350.877,110.454,107.592,106.498,0.980,0.989,0.918,1794.000,1806.000,0.629,0.000,151
160,11376.000,912742.295,393.505,124.788,120.989,119.763,0.983,0.989,0.923,1798.000,2226.000,0.586,4.472,149
162,8768.000,617610.416,344.534,109.563,107.729,103.653,0.983,0.962,0.928,1898.000,2442.000,0.673,0.000,154
163,9788.000,728458.376,363.362,115.948,113.283,110.033,0.984,0.971,0.932,1902.000,1558.000,0.642,4.000,153
164,8500.000,589511.374,338.877,107.703,105.010,103.078,0.982,0.981,0.930,1906.000,1882.000,0.646,2.000,155
165,8504.000,589927.549,338.877,107.703,104.871,103.273,0.982,0.985,0.931,1910.000,2308.000,0.617,0.000,156
167,9244.000,668580.500,353.706,112.178,109.629,107.393,0.982,0.979,0.929,1962.000,2124.000,0.662,2.000,157
168,9044.000,647000.522,350.877,111.140,107.925,106.711,0.980,0.989,0.923,1990.000,1660.000,0.603,2.000,158
169,8716.000,612124.317,342.877,109.252,107.129,103.605,0.983,0.967,0.932,2010.000,1796.000,0.630,0.000,159
170,8604.000,600363.669,344.534,108.665,105.340,104.097,0.978,0.987,0.911,2024.000,2242.000,0.682,0.000,160
171,8848.000,626082.365,345.706,110.073,107.070,105.223,0.982,0.983,0.930,2042.000,2388.000,0.580,2.000,161
172,7948.000,533028.693,327.563,104.000,101.471,99.744,0.981,0.983,0.931,2054.000,1918.000,0.671,0.000,163
