cLabel,cArea,cVolum,cPerim,cFeret,cMajor,cMinor,cSolid,cRound,cCircl,cY,cX,csRatio,csDist,c_sLabel
166,14052.000,1253057.534,438.960,138.924,135.913,131.650,0.984,0.969,0.916,2600.000,3826.000,0.381,4.472,148
167,15780.000,1491160.183,463.446,146.014,142.414,141.098,0.986,0.991,0.923,2604.000,2300.000,0.210,69.426,146
168,16352.000,1572968.834,473.588,148.499,145.447,143.161,0.985,0.984,0.916,2612.000,488.000,0.383,2.828,149
169,25436.000,3051666.180,590.156,183.848,180.348,179.582,0.988,0.996,0.918,2626.000,944.000,0.403,0.000,147
170,15956.000,1516176.782,466.759,150.586,148.455,137.112,0.985,0.922,0.920,2630.000,3440.000,0.219,63.812,143
171,17376.000,1723012.833,492.416,157.785,156.709,141.581,0.985,0.901,0.901,2638.000,1644.000,0.212,68.029,150
172,15592.000,1464591.602,460.617,145.836,142.903,138.944,0.987,0.972,0.923,2674.000,186.000,0.389,2.828,151
173,16664.000,1618201.821,479.044,154.156,152.806,139.262,0.986,0.909,0.913,2688.000,1942.000,0.210,72.471,152
174,27764.000,3480060.979,618.642,193.132,190.605,185.468,0.988,0.973,0.912,2724.000,3180.000,0.432,2.000,154
175,26488.000,3242929.832,600.500,187.297,184.012,183.298,0.989,0.996,0.923,2724.000,1314.000,0.418,0.000,153
178,15868.000,1503651.140,464.617,146.123,143.219,141.074,0.986,0.985,0.924,2764.000,714.000,0.377,2.000,157
179,13380.000,1164254.621,428.818,136.015,132.083,129.132,0.982,0.976,0.914,2768.000,3622.000,0.426,4.472,158
180,16108.000,1537893.395,470.759,147.851,145.648,140.862,0.984,0.967,0.913,2772.000,1588.000,0.196,77.253,150
181,16704.000,1624031.775,479.730,153.323,151.838,140.271,0.985,0.923,0.912,2798.000,1852.000,0.210,69.656,152
182,14284.000,1284217.437,441.789,138.159,135.234,134.491,0.984,0.994,0.920,2820.000,2396.000,0.402,2.828,160
183,15756.000,1487759.590,463.931,146.014,143.373,139.930,0.986,0.976,0.920,2830.000,2146.000,0.373,4.472,159
184,22140.000,2478165.035,550.357,173.666,170.454,165.396,0.987,0.970,0.919,2838.000,2706.000,0.429,0.000,161
185,16860.000,1646835.255,479.931,150.479,147.564,145.475,0.986,0.986,0.920,2854.000,466.000,0.384,2.000,163
